raceId,year,round,driverId,constructorId,grid,positionOrder,points,status,is_winner,EventName,Location,Abbreviation
2023_15,2023,15,kevin_magnussen,Haas F1 Team,6.0,10.0,1.0,Finished,0,Singapore Grand Prix,Marina Bay,MAG
2023_15,2023,15,albon,Williams,14.0,11.0,0.0,Finished,0,Singapore Grand Prix,Marina Bay,ALB
2023_15,2023,15,zhou,Alfa Romeo,19.0,12.0,0.0,Finished,0,Singapore Grand Prix,Marina Bay,ZHO
2023_15,2023,15,hulkenberg,Haas F1 Team,9.0,13.0,0.0,Finished,0,Singapore Grand Prix,Marina Bay,HUL
2023_15,2023,15,sargeant,Williams,18.0,14.0,0.0,Finished,0,Singapore Grand Prix,Marina Bay,SAR
2023_15,2023,15,alonso,Aston Martin,7.0,15.0,0.0,Finished,0,Singapore Grand Prix,Marina Bay,ALO
2023_15,2023,15,russell,Mercedes,2.0,16.0,0.0,Retired,0,Singapore Grand Prix,Marina Bay,RUS
2023_15,2023,15,bottas,Alfa Romeo,16.0,17.0,0.0,Retired,0,Singapore Grand Prix,Marina Bay,BOT
2023_15,2023,15,ocon,Alpine,8.0,18.0,0.0,Retired,0,Singapore Grand Prix,Marina Bay,OCO
2023_15,2023,15,tsunoda,AlphaTauri,15.0,19.0,0.0,Retired,0,Singapore Grand Prix,Marina Bay,TSU
2023_15,2023,15,stroll,Aston Martin,,,0.0,Withdrew,0,Singapore Grand Prix,Marina Bay,STR
2023_16,2023,16,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Japanese Grand Prix,Suzuka,VER
2023_16,2023,16,norris,McLaren,3.0,2.0,18.0,Finished,0,Japanese Grand Prix,Suzuka,NOR
2023_16,2023,16,piastri,McLaren,2.0,3.0,15.0,Finished,0,Japanese Grand Prix,Suzuka,PIA
2023_16,2023,16,leclerc,Ferrari,4.0,4.0,12.0,Finished,0,Japanese Grand Prix,Suzuka,LEC
2023_16,2023,16,hamilton,Mercedes,7.0,5.0,10.0,Finished,0,Japanese Grand Prix,Suzuka,HAM
2023_16,2023,16,sainz,Ferrari,6.0,6.0,8.0,Finished,0,Japanese Grand Prix,Suzuka,SAI
2023_16,2023,16,russell,Mercedes,8.0,7.0,6.0,Finished,0,Japanese Grand Prix,Suzuka,RUS
2023_16,2023,16,alonso,Aston Martin,10.0,8.0,4.0,Finished,0,Japanese Grand Prix,Suzuka,ALO
2023_16,2023,16,ocon,Alpine,14.0,9.0,2.0,Finished,0,Japanese Grand Prix,Suzuka,OCO
2023_16,2023,16,gasly,Alpine,12.0,10.0,1.0,Finished,0,Japanese Grand Prix,Suzuka,GAS
2023_16,2023,16,lawson,AlphaTauri,11.0,11.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,LAW
2023_16,2023,16,tsunoda,AlphaTauri,9.0,12.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,TSU
2023_16,2023,16,zhou,Alfa Romeo,19.0,13.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,ZHO
2023_16,2023,16,hulkenberg,Haas F1 Team,18.0,14.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,HUL
2023_16,2023,16,kevin_magnussen,Haas F1 Team,15.0,15.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,MAG
2023_16,2023,16,albon,Williams,13.0,16.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,ALB
2023_16,2023,16,sargeant,Williams,20.0,17.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,SAR
2023_16,2023,16,stroll,Aston Martin,17.0,18.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,STR
2023_16,2023,16,perez,Red Bull Racing,5.0,19.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,PER
2023_16,2023,16,bottas,Alfa Romeo,16.0,20.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,BOT
2023_19,2023,19,max_verstappen,Red Bull Racing,3.0,1.0,25.0,Finished,1,Mexico City Grand Prix,Mexico City,VER
2023_19,2023,19,hamilton,Mercedes,6.0,2.0,19.0,Finished,0,Mexico City Grand Prix,Mexico City,HAM
2023_19,2023,19,leclerc,Ferrari,1.0,3.0,15.0,Finished,0,Mexico City Grand Prix,Mexico City,LEC
2023_19,2023,19,sainz,Ferrari,2.0,4.0,12.0,Finished,0,Mexico City Grand Prix,Mexico City,SAI
2023_19,2023,19,norris,McLaren,17.0,5.0,10.0,Finished,0,Mexico City Grand Prix,Mexico City,NOR
2023_19,2023,19,russell,Mercedes,8.0,6.0,8.0,Finished,0,Mexico City Grand Prix,Mexico City,RUS
2023_19,2023,19,ricciardo,AlphaTauri,4.0,7.0,6.0,Finished,0,Mexico City Grand Prix,Mexico City,RIC
2023_19,2023,19,piastri,McLaren,7.0,8.0,4.0,Finished,0,Mexico City Grand Prix,Mexico City,PIA
2023_19,2023,19,albon,Williams,14.0,9.0,2.0,Finished,0,Mexico City Grand Prix,Mexico City,ALB
2023_19,2023,19,ocon,Alpine,15.0,10.0,1.0,Finished,0,Mexico City Grand Prix,Mexico City,OCO
2023_19,2023,19,gasly,Alpine,11.0,11.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,GAS
2023_19,2023,19,tsunoda,AlphaTauri,18.0,12.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,TSU
2023_19,2023,19,hulkenberg,Haas F1 Team,12.0,13.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,HUL
2023_19,2023,19,zhou,Alfa Romeo,10.0,14.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,ZHO
2023_19,2023,19,bottas,Alfa Romeo,9.0,15.0,0.0,Finished,0,Mexico City Grand Prix,Mexico City,BOT
2023_19,2023,19,sargeant,Williams,19.0,16.0,0.0,Retired,0,Mexico City Grand Prix,Mexico City,SAR
2023_19,2023,19,stroll,Aston Martin,0.0,17.0,0.0,Collision damage,0,Mexico City Grand Prix,Mexico City,STR
2023_19,2023,19,alonso,Aston Martin,13.0,18.0,0.0,Withdrew,0,Mexico City Grand Prix,Mexico City,ALO
2023_19,2023,19,kevin_magnussen,Haas F1 Team,16.0,19.0,0.0,Accident,0,Mexico City Grand Prix,Mexico City,MAG
2023_19,2023,19,perez,Red Bull Racing,5.0,20.0,0.0,Collision damage,0,Mexico City Grand Prix,Mexico City,PER
2023_21,2023,21,max_verstappen,Red Bull Racing,2.0,1.0,25.0,Finished,1,Las Vegas Grand Prix,Las Vegas,VER
2023_21,2023,21,leclerc,Ferrari,1.0,2.0,18.0,Finished,0,Las Vegas Grand Prix,Las Vegas,LEC
2023_21,2023,21,perez,Red Bull Racing,11.0,3.0,15.0,Finished,0,Las Vegas Grand Prix,Las Vegas,PER
2023_21,2023,21,ocon,Alpine,16.0,4.0,12.0,Finished,0,Las Vegas Grand Prix,Las Vegas,OCO
2023_21,2023,21,stroll,Aston Martin,19.0,5.0,10.0,Finished,0,Las Vegas Grand Prix,Las Vegas,STR
2023_21,2023,21,sainz,Ferrari,12.0,6.0,8.0,Finished,0,Las Vegas Grand Prix,Las Vegas,SAI
2023_21,2023,21,hamilton,Mercedes,10.0,7.0,6.0,Finished,0,Las Vegas Grand Prix,Las Vegas,HAM
2023_21,2023,21,russell,Mercedes,3.0,8.0,4.0,Finished,0,Las Vegas Grand Prix,Las Vegas,RUS
2023_21,2023,21,alonso,Aston Martin,9.0,9.0,2.0,Finished,0,Las Vegas Grand Prix,Las Vegas,ALO
2023_21,2023,21,piastri,McLaren,18.0,10.0,2.0,Finished,0,Las Vegas Grand Prix,Las Vegas,PIA
2023_21,2023,21,gasly,Alpine,4.0,11.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,GAS
2023_21,2023,21,albon,Williams,5.0,12.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,ALB
2023_21,2023,21,kevin_magnussen,Haas F1 Team,8.0,13.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,MAG
2023_21,2023,21,ricciardo,AlphaTauri,14.0,14.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,RIC
2023_21,2023,21,zhou,Alfa Romeo,17.0,15.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,ZHO
2023_21,2023,21,sargeant,Williams,6.0,16.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,SAR
2023_21,2023,21,bottas,Alfa Romeo,7.0,17.0,0.0,Finished,0,Las Vegas Grand Prix,Las Vegas,BOT
2023_21,2023,21,tsunoda,AlphaTauri,20.0,18.0,0.0,Retired,0,Las Vegas Grand Prix,Las Vegas,TSU
2023_21,2023,21,hulkenberg,Haas F1 Team,13.0,19.0,0.0,Retired,0,Las Vegas Grand Prix,Las Vegas,HUL
2023_21,2023,21,norris,McLaren,15.0,20.0,0.0,Retired,0,Las Vegas Grand Prix,Las Vegas,NOR
2023_22,2023,22,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Abu Dhabi Grand Prix,Yas Island,VER
2023_22,2023,22,leclerc,Ferrari,2.0,2.0,18.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,LEC
2023_22,2023,22,russell,Mercedes,4.0,3.0,15.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,RUS
2023_22,2023,22,perez,Red Bull Racing,9.0,4.0,12.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,PER
2023_22,2023,22,norris,McLaren,5.0,5.0,10.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,NOR
2023_22,2023,22,piastri,McLaren,3.0,6.0,8.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,PIA
2023_22,2023,22,alonso,Aston Martin,7.0,7.0,6.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,ALO
2023_22,2023,22,tsunoda,AlphaTauri,6.0,8.0,4.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,TSU
2023_22,2023,22,hamilton,Mercedes,11.0,9.0,2.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,HAM
2023_22,2023,22,stroll,Aston Martin,13.0,10.0,1.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,STR
2023_22,2023,22,ricciardo,AlphaTauri,15.0,11.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,RIC
2023_22,2023,22,ocon,Alpine,12.0,12.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,OCO
2023_22,2023,22,gasly,Alpine,10.0,13.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,GAS
2023_22,2023,22,albon,Williams,14.0,14.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,ALB
2023_22,2023,22,hulkenberg,Haas F1 Team,8.0,15.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,HUL
2023_22,2023,22,sargeant,Williams,20.0,16.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,SAR
2023_22,2023,22,zhou,Alfa Romeo,19.0,17.0,0.0,Finished,0,Abu Dhabi Grand Prix,Yas Island,ZHO
2023_22,2023,22,sainz,Ferrari,16.0,18.0,0.0,Retired,0,Abu Dhabi Grand Prix,Yas Island,SAI
2023_22,2023,22,bottas,Alfa Romeo,18.0,19.0,0.0,Lapped,0,Abu Dhabi Grand Prix,Yas Island,BOT
2023_22,2023,22,kevin_magnussen,Haas F1 Team,17.0,20.0,0.0,Lapped,0,Abu Dhabi Grand Prix,Yas Island,MAG
2024_1,2024,1,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Bahrain Grand Prix,Sakhir,VER
2024_1,2024,1,perez,Red Bull Racing,5.0,2.0,18.0,Finished,0,Bahrain Grand Prix,Sakhir,PER
2024_1,2024,1,sainz,Ferrari,4.0,3.0,15.0,Finished,0,Bahrain Grand Prix,Sakhir,SAI
2024_1,2024,1,leclerc,Ferrari,2.0,4.0,12.0,Finished,0,Bahrain Grand Prix,Sakhir,LEC
2024_1,2024,1,russell,Mercedes,3.0,5.0,10.0,Finished,0,Bahrain Grand Prix,Sakhir,RUS
2024_1,2024,1,norris,McLaren,7.0,6.0,8.0,Finished,0,Bahrain Grand Prix,Sakhir,NOR
2024_1,2024,1,hamilton,Mercedes,9.0,7.0,6.0,Finished,0,Bahrain Grand Prix,Sakhir,HAM
2024_1,2024,1,piastri,McLaren,8.0,8.0,4.0,Finished,0,Bahrain Grand Prix,Sakhir,PIA
2024_1,2024,1,alonso,Aston Martin,6.0,9.0,2.0,Finished,0,Bahrain Grand Prix,Sakhir,ALO
2024_1,2024,1,stroll,Aston Martin,12.0,10.0,1.0,Finished,0,Bahrain Grand Prix,Sakhir,STR
2024_1,2024,1,zhou,Kick Sauber,17.0,11.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,ZHO
2024_1,2024,1,kevin_magnussen,Haas F1 Team,15.0,12.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,MAG
2024_1,2024,1,ricciardo,RB,14.0,13.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,RIC
2024_1,2024,1,tsunoda,RB,11.0,14.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,TSU
2024_1,2024,1,albon,Williams,13.0,15.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,ALB
2024_1,2024,1,hulkenberg,Haas F1 Team,10.0,16.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,HUL
2024_1,2024,1,ocon,Alpine,19.0,17.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,OCO
2024_1,2024,1,gasly,Alpine,20.0,18.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,GAS
2024_1,2024,1,bottas,Kick Sauber,16.0,19.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,BOT
2024_1,2024,1,sargeant,Williams,18.0,20.0,0.0,Lapped,0,Bahrain Grand Prix,Sakhir,SAR
2024_2,2024,2,max_verstappen,Red Bull Racing,1.0,1.0,25.0,Finished,1,Saudi Arabian Grand Prix,Jeddah,VER
2024_2,2024,2,perez,Red Bull Racing,3.0,2.0,18.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,PER
2024_2,2024,2,leclerc,Ferrari,2.0,3.0,16.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,LEC
2024_2,2024,2,piastri,McLaren,5.0,4.0,12.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,PIA
2024_2,2024,2,alonso,Aston Martin,4.0,5.0,10.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,ALO
2024_2,2024,2,russell,Mercedes,7.0,6.0,8.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,RUS
2024_2,2024,2,bearman,Ferrari,11.0,7.0,6.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,BEA
2024_2,2024,2,norris,McLaren,6.0,8.0,4.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,NOR
2024_2,2024,2,hamilton,Mercedes,8.0,9.0,2.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,HAM
2024_2,2024,2,hulkenberg,Haas F1 Team,15.0,10.0,1.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,HUL
2024_2,2024,2,albon,Williams,12.0,11.0,0.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,ALB
2024_2,2024,2,kevin_magnussen,Haas F1 Team,13.0,12.0,0.0,Finished,0,Saudi Arabian Grand Prix,Jeddah,MAG
2024_2,2024,2,ocon,Alpine,17.0,13.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,OCO
2024_2,2024,2,sargeant,Williams,19.0,14.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,SAR
2024_2,2024,2,tsunoda,RB,9.0,15.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,TSU
2024_2,2024,2,ricciardo,RB,14.0,16.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,RIC
2024_2,2024,2,bottas,Kick Sauber,16.0,17.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,BOT
2024_2,2024,2,zhou,Kick Sauber,20.0,18.0,0.0,Lapped,0,Saudi Arabian Grand Prix,Jeddah,ZHO
2024_2,2024,2,stroll,Aston Martin,10.0,19.0,0.0,Retired,0,Saudi Arabian Grand Prix,Jeddah,STR
2024_2,2024,2,gasly,Alpine,18.0,20.0,0.0,Retired,0,Saudi Arabian Grand Prix,Jeddah,GAS
2024_3,2024,3,sainz,Ferrari,2.0,1.0,25.0,Finished,1,Australian Grand Prix,Melbourne,SAI
2024_3,2024,3,leclerc,Ferrari,4.0,2.0,19.0,Finished,0,Australian Grand Prix,Melbourne,LEC
2024_3,2024,3,norris,McLaren,3.0,3.0,15.0,Finished,0,Australian Grand Prix,Melbourne,NOR
2024_3,2024,3,piastri,McLaren,5.0,4.0,12.0,Finished,0,Australian Grand Prix,Melbourne,PIA
2024_3,2024,3,perez,Red Bull Racing,6.0,5.0,10.0,Finished,0,Australian Grand Prix,Melbourne,PER
2024_3,2024,3,stroll,Aston Martin,9.0,6.0,8.0,Finished,0,Australian Grand Prix,Melbourne,STR
2024_3,2024,3,tsunoda,RB,8.0,7.0,6.0,Finished,0,Australian Grand Prix,Melbourne,TSU
2024_3,2024,3,alonso,Aston Martin,10.0,8.0,4.0,Finished,0,Australian Grand Prix,Melbourne,ALO
2024_3,2024,3,hulkenberg,Haas F1 Team,16.0,9.0,2.0,Finished,0,Australian Grand Prix,Melbourne,HUL
2024_3,2024,3,kevin_magnussen,Haas F1 Team,14.0,10.0,1.0,Lapped,0,Australian Grand Prix,Melbourne,MAG
2024_3,2024,3,albon,Williams,12.0,11.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,ALB
2024_3,2024,3,ricciardo,RB,18.0,12.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,RIC
2024_3,2024,3,gasly,Alpine,17.0,13.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,GAS
2024_3,2024,3,bottas,Kick Sauber,13.0,14.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,BOT
2024_3,2024,3,zhou,Kick Sauber,19.0,15.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,ZHO
2024_3,2024,3,ocon,Alpine,15.0,16.0,0.0,Lapped,0,Australian Grand Prix,Melbourne,OCO
2024_3,2024,3,russell,Mercedes,7.0,17.0,0.0,Retired,0,Australian Grand Prix,Melbourne,RUS
2024_3,2024,3,hamilton,Mercedes,11.0,18.0,0.0,Retired,0,Australian Grand Prix,Melbourne,HAM
2024_3,2024,3,max_verstappen,Red Bull Racing,1.0,19.0,0.0,Retired,0,Australian Grand Prix,Melbourne,VER
2024_4,2024,4,max_verstappen,Red Bull Racing,1.0,1.0,26.0,Finished,1,Japanese Grand Prix,Suzuka,VER
2024_4,2024,4,perez,Red Bull Racing,2.0,2.0,18.0,Finished,0,Japanese Grand Prix,Suzuka,PER
2024_4,2024,4,sainz,Ferrari,4.0,3.0,15.0,Finished,0,Japanese Grand Prix,Suzuka,SAI
2024_4,2024,4,leclerc,Ferrari,8.0,4.0,12.0,Finished,0,Japanese Grand Prix,Suzuka,LEC
2024_4,2024,4,norris,McLaren,3.0,5.0,10.0,Finished,0,Japanese Grand Prix,Suzuka,NOR
2024_4,2024,4,alonso,Aston Martin,5.0,6.0,8.0,Finished,0,Japanese Grand Prix,Suzuka,ALO
2024_4,2024,4,russell,Mercedes,9.0,7.0,6.0,Finished,0,Japanese Grand Prix,Suzuka,RUS
2024_4,2024,4,piastri,McLaren,6.0,8.0,4.0,Finished,0,Japanese Grand Prix,Suzuka,PIA
2024_4,2024,4,hamilton,Mercedes,7.0,9.0,2.0,Finished,0,Japanese Grand Prix,Suzuka,HAM
2024_4,2024,4,tsunoda,RB,10.0,10.0,1.0,Lapped,0,Japanese Grand Prix,Suzuka,TSU
2024_4,2024,4,hulkenberg,Haas F1 Team,12.0,11.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,HUL
2024_4,2024,4,stroll,Aston Martin,16.0,12.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,STR
2024_4,2024,4,kevin_magnussen,Haas F1 Team,18.0,13.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,MAG
2024_4,2024,4,bottas,Kick Sauber,13.0,14.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,BOT
2024_4,2024,4,ocon,Alpine,15.0,15.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,OCO
2024_4,2024,4,gasly,Alpine,17.0,16.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,GAS
2024_4,2024,4,sargeant,Williams,19.0,17.0,0.0,Lapped,0,Japanese Grand Prix,Suzuka,SAR
2024_4,2024,4,zhou,Kick Sauber,20.0,18.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,ZHO
2024_4,2024,4,ricciardo,RB,11.0,19.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,RIC
2024_4,2024,4,albon,Williams,14.0,20.0,0.0,Retired,0,Japanese Grand Prix,Suzuka,ALB
2024_7,2024,7,max_verstappen,Red Bull Racing,1.0,1.0,25.0,Finished,1,Emilia Romagna Grand Prix,Imola,VER
2024_7,2024,7,norris,McLaren,2.0,2.0,18.0,Finished,0,Emilia Romagna Grand Prix,Imola,NOR
2024_7,2024,7,leclerc,Ferrari,3.0,3.0,15.0,Finished,0,Emilia Romagna Grand Prix,Imola,LEC
2024_7,2024,7,piastri,McLaren,5.0,4.0,12.0,Finished,0,Emilia Romagna Grand Prix,Imola,PIA
2024_7,2024,7,sainz,Ferrari,4.0,5.0,10.0,Finished,0,Emilia Romagna Grand Prix,Imola,SAI
2024_7,2024,7,hamilton,Mercedes,8.0,6.0,8.0,Finished,0,Emilia Romagna Grand Prix,Imola,HAM
2024_7,2024,7,russell,Mercedes,6.0,7.0,7.0,Finished,0,Emilia Romagna Grand Prix,Imola,RUS
2024_7,2024,7,perez,Red Bull Racing,11.0,8.0,4.0,Finished,0,Emilia Romagna Grand Prix,Imola,PER
2024_7,2024,7,stroll,Aston Martin,13.0,9.0,2.0,Finished,0,Emilia Romagna Grand Prix,Imola,STR
2024_7,2024,7,tsunoda,RB,7.0,10.0,1.0,Lapped,0,Emilia Romagna Grand Prix,Imola,TSU
2024_7,2024,7,hulkenberg,Haas F1 Team,10.0,11.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,HUL
2024_7,2024,7,kevin_magnussen,Haas F1 Team,18.0,12.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,MAG
2024_7,2024,7,ricciardo,RB,9.0,13.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,RIC
2024_7,2024,7,ocon,Alpine,12.0,14.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,OCO
2024_7,2024,7,zhou,Kick Sauber,17.0,15.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,ZHO
2024_7,2024,7,gasly,Alpine,15.0,16.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,GAS
2024_7,2024,7,sargeant,Williams,19.0,17.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,SAR
2024_7,2024,7,bottas,Kick Sauber,16.0,18.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,BOT
2024_7,2024,7,alonso,Aston Martin,20.0,19.0,0.0,Lapped,0,Emilia Romagna Grand Prix,Imola,ALO
2024_7,2024,7,albon,Williams,14.0,20.0,0.0,Retired,0,Emilia Romagna Grand Prix,Imola,ALB
2024_8,2024,8,leclerc,Ferrari,1.0,1.0,25.0,Finished,1,Monaco Grand Prix,Monaco,LEC
2024_8,2024,8,piastri,McLaren,2.0,2.0,18.0,Finished,0,Monaco Grand Prix,Monaco,PIA
2024_8,2024,8,sainz,Ferrari,3.0,3.0,15.0,Finished,0,Monaco Grand Prix,Monaco,SAI
2024_8,2024,8,norris,McLaren,4.0,4.0,12.0,Finished,0,Monaco Grand Prix,Monaco,NOR
2024_8,2024,8,russell,Mercedes,5.0,5.0,10.0,Finished,0,Monaco Grand Prix,Monaco,RUS
2024_8,2024,8,max_verstappen,Red Bull Racing,6.0,6.0,8.0,Finished,0,Monaco Grand Prix,Monaco,VER
2024_8,2024,8,hamilton,Mercedes,7.0,7.0,7.0,Finished,0,Monaco Grand Prix,Monaco,HAM
2024_8,2024,8,tsunoda,RB,8.0,8.0,4.0,Lapped,0,Monaco Grand Prix,Monaco,TSU
2024_8,2024,8,albon,Williams,9.0,9.0,2.0,Lapped,0,Monaco Grand Prix,Monaco,ALB
2024_8,2024,8,gasly,Alpine,10.0,10.0,1.0,Lapped,0,Monaco Grand Prix,Monaco,GAS
2024_8,2024,8,alonso,Aston Martin,14.0,11.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,ALO
2024_8,2024,8,ricciardo,RB,12.0,12.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,RIC
2024_8,2024,8,bottas,Kick Sauber,17.0,13.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,BOT
2024_8,2024,8,stroll,Aston Martin,13.0,14.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,STR
2024_8,2024,8,sargeant,Williams,15.0,15.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,SAR
2024_8,2024,8,zhou,Kick Sauber,18.0,16.0,0.0,Lapped,0,Monaco Grand Prix,Monaco,ZHO
2024_8,2024,8,ocon,Alpine,11.0,17.0,0.0,Retired,0,Monaco Grand Prix,Monaco,OCO
2024_8,2024,8,perez,Red Bull Racing,16.0,18.0,0.0,Retired,0,Monaco Grand Prix,Monaco,PER
2024_8,2024,8,hulkenberg,Haas F1 Team,19.0,19.0,0.0,Retired,0,Monaco Grand Prix,Monaco,HUL
2024_8,2024,8,kevin_magnussen,Haas F1 Team,20.0,20.0,0.0,Retired,0,Monaco Grand Prix,Monaco,MAG
2024_9,2024,9,max_verstappen,Red Bull Racing,2.0,1.0,25.0,Finished,1,Canadian Grand Prix,Montréal,VER
2024_9,2024,9,norris,McLaren,3.0,2.0,18.0,Finished,0,Canadian Grand Prix,Montréal,NOR
2024_9,2024,9,russell,Mercedes,1.0,3.0,15.0,Finished,0,Canadian Grand Prix,Montréal,RUS
2024_9,2024,9,hamilton,Mercedes,7.0,4.0,13.0,Finished,0,Canadian Grand Prix,Montréal,HAM
2024_9,2024,9,piastri,McLaren,4.0,5.0,10.0,Finished,0,Canadian Grand Prix,Montréal,PIA
2024_9,2024,9,alonso,Aston Martin,6.0,6.0,8.0,Finished,0,Canadian Grand Prix,Montréal,ALO
2024_9,2024,9,stroll,Aston Martin,9.0,7.0,6.0,Finished,0,Canadian Grand Prix,Montréal,STR
2024_9,2024,9,ricciardo,RB,5.0,8.0,4.0,Finished,0,Canadian Grand Prix,Montréal,RIC
2024_9,2024,9,gasly,Alpine,15.0,9.0,2.0,Finished,0,Canadian Grand Prix,Montréal,GAS
2024_9,2024,9,ocon,Alpine,18.0,10.0,1.0,Finished,0,Canadian Grand Prix,Montréal,OCO
2024_9,2024,9,hulkenberg,Haas F1 Team,17.0,11.0,0.0,Finished,0,Canadian Grand Prix,Montréal,HUL
2024_9,2024,9,kevin_magnussen,Haas F1 Team,14.0,12.0,0.0,Finished,0,Canadian Grand Prix,Montréal,MAG
2024_9,2024,9,bottas,Kick Sauber,19.0,13.0,0.0,Finished,0,Canadian Grand Prix,Montréal,BOT
2024_9,2024,9,tsunoda,RB,8.0,14.0,0.0,Finished,0,Canadian Grand Prix,Montréal,TSU
2024_9,2024,9,zhou,Kick Sauber,20.0,15.0,0.0,Lapped,0,Canadian Grand Prix,Montréal,ZHO
2024_9,2024,9,sainz,Ferrari,12.0,16.0,0.0,Retired,0,Canadian Grand Prix,Montréal,SAI
2024_9,2024,9,albon,Williams,10.0,17.0,0.0,Retired,0,Canadian Grand Prix,Montréal,ALB
